A|Well, what  do you think of Howse, who is the coach for the pitchers?|qo	B|The pitching coach?|br
A|How about you?|qo	B|Um, actually I, I'm pretty untalented|sd
B|or how did you make a quilt?|qw	A|Um.|%
A|So how do you just figure ,|qw	B|Well, you know, it depends upon our weather here. You know,|sd
B|So how do you dress?|qw	A|Well, um, I'm going to talk about when I was working as a teacher and when I  was working at now.|oo_co_cc
B|Where did you live before?|qw	A|Um, we lived in Utah before|sd
A|Well, uh, what is your favorite kind of music?|qw	B|Well, I have to say my favorite type of music would probably be, uh, classical music.|sd
B|or what era do you, era do you like the most?|qw	A|Oh, well, I guess I like a wide range. Uh, everything from, uh, from Baroque through at least some modern music.|sd
B|What is that?|qw	A|Well, they, they give an, uh, an English translation on a, on a screen up above the stage.|sd
A|How, how old are they?|qw	B|One is thirteen and one is eleven.|sd
A|How do you feel about the Viet Nam war?|qo	B|Huh, well, um, you know, I guess it's pretty deep feelings, uh,|sd
B|now. Well, Mark, um, what was that again?|qw	A|Um, do you think, I mean, do you think, our the investment in lives and money was worth it?|qy
A|What, what effects do you think it's had on our country?|qw	B|Downside. Um, uh, well,|bf
A|So, uh, Mike, what are your opinions on, uh, trial by jury?|qo	B|Well I work for an insurance company|^h
A|or how does that work?|qw	B|Well, I was just talking about any company.|sd
A|Why?|qo	B|And  I went  to college for four years and got out, you know,|sd
A|Why is that?|qo	B|so. But, uh, you know, for some people that's good.|sv
A|Where you going to school?|qw	B|At Georgia Tech.|sd
A|who do you work for?|qw	B|I, I don't work.|sd
B|Oh, what's that about?|qw	A|That was about a, the Interior Minister,|sd
A|What kind of work do you do?|qw	B|I'm a Payroll Clerk.|sd
A|Uh, Robert what do you, uh, think, what substances do you think are the most, uh, likely causes of air pollution?|qw	B|Um, gee,|ba
A|Uh, what do you think individuals could do, or society could do to alleviate this problem.|qw	B|Uh, I don't, uh, I don't know whether we could do a whole lot as individuals. Uh, maybe just take good care of our cars, and make sure we keep our pollution devices clean and all that sort of thing. Um,|sv
B|What do you think we can do?|qw	A|Uh-huh,|b
B|And what is, what is he?|qw	A|He's like a semigovernment type agent. Who goes out then to, uh, works for the Phoenix Foundation, supposedly.|sd
A|Let's see, how about, uh, MAN FROM UNCLE?|qo	B|I do seem to|%
A|Where  are you from?|qw	B|I'm in Raleigh, North Carolina.|sd
B|Oh how does he do serious.|qo	A|He's good,|sv
A|Well what have you seen?|qw	B|I think the last movie that we went out to see was DANCES WITH WOLVES.|sd
A|So what do you, what do you consider your favorite shows?|qw	B|Um, I think my favorite show is HUNTER.|sd
A|What, what part of the country are you from?|qw	B|I'm living here in Texas.|sd
A|Well, how do you, how do you feel about, uh, companies drug testing prior to hiring?|qo	B|Oh, uh, I was tested, uh, within my company.|sd
B|How'd, how did they, how do they pick their people?|qw	A|Uh, well, I think all college players have to do an initial drug test at a certain point prior to the season|sd
A|What type of job do you have?|qw	B|Well, I'm an environmental engineer|sd
A|so what kind of car are you thinking about getting?|qw	B|Well, none at the moment|sd
A|So, uh, what do you think about it?|qo	B|Well, um, I guess I, I'm more concerned about public safety than I am about the, um, the concern for the private, uh, the idea of, preserving privacy for, the individual, um,|sd
A|What limits ought to be put on it, do you think?|qw	B|Well, the limits, uh, uh, would, I think, have to do with what I'd alluded to before, that there needs to be a further, um, that, that one positive on a drug test, would not constitute, uh, dismissal or grounds for whatever the company or agency might, uh, have set up for those who genuinely have a problem.|sv
A|What processor does it have in it?|qw	B|Um, I don't know,|no
A|Oh what kind of work do you do on it?|qw	B|Um, I do, um, television ratings|sd
A|Your husband, what, what group is your husband in?|qw	B|Um, something with the defense.|sd
A|Well, how many different types of packages do you use?|qw	B|At home?|qy^d
B|so  Where did you get your recipe for it?|qw	A|Um, I guess mostly out of an international cookbook that I have.|sd
A|What do you serve with it?|qw	B|Huh?|br
A|What do you serve with it?|qw	B|I like to serve, um, a wild rice with it.|sd
B|Oh, what?|qw	A|Uh, do you like angel food cake?|qy
B|where did you get,|qw	A|And you can put some  cucumber slices on too.|sd
B|where did you get this cook book?|qw	A|I got it at the Checkbook Store.|sd
A|what was that?|qw	B|It's, uh, it's a baked bean recipe.|sd
B|or what was the whole deal on that?|qw	A|Uh, they still have some, some, uh, some draft picks, uh,  that they got,|sd
B|What kind of questions did you ask about the private sitter before you took her over there?|qw	A|Um, gosh|^h
B|So, what made you decide to put her in a Montessori school?|qw	A|Well, I checked a lot of places out, you know, the Kinder Cares and the,  stuff  like that.|sd
B|In building, which building?|qw	A|Well, are you Summit or are you, uh,  Spring Creek?|qy
A|What building are you in?|qw	B|I'm building, uh, one.|sd
B|So how's the how's the weather in building two?|qo	A|The weather in building two is cold|sd
A|From?|qw	B|From California.|sd
A|So what do you think of the Texas weather?|qw	B|Not as nice as California|sd
A|How long have you been here?|qw	B|Oh, five years now.|sd
A|Where are you from in California?|qw	B|Southern California.|sd
B|Well, how,  like how much is an Oriole game?|qw	A|Oriole game?|^h
B|And what do they say about finding adequate child care?|qw	A|They,|%
B|what kind?|qw	A|An English setter, you know,|sd
A|what are the what are the symptoms?|qw	B|Uh, he, he's got a bad back|sd
B|How did you get into this.|qo	A|Well, my best friend in Virginia's daughter, is a part of this project in Texas.|sd
B|to where do they get it?|qw	A|Well, I don't know,|sd
B|Where, where do you usually go?|qw	A|Oh, well, let's see,|^h
B|Uh, what does, what does that mean, alternate?|qw	A|Well, it's,|%
B|Where do you live?|qw	A|In Plano.|sd
A|Where do you live?|qw	B|In Dallas.|sd
B|So, how do you feel about capital punishment?|qo	A|Well, it's,|%
A|How about you?|qo	B|Oh, I'm pretty much for it.|sd
A|How about you?|qo	B|Well, I guess, you know, I, I guess I can see it from several different perspectives,|h
A|What are yours?|qw	B|China painting and ceramics.|sd
B|What part of Ohio are you in?|qw	A|We're in the I'm in the suburb of Cleveland|sd
A|Now, do you, where did you first get your lessons from?|qw	B|In Abilene, Texas.|sd
A|What school are you going to?|qw	B|N C State.|sd
A|And what field of study are you in?|qw	B|Um, it's actually in computer science|sd
A|Oh. Well, what took you to North Carolina?|qw	B|Oh, um, the service.|sd
B|What kind of grant was it?|qw	A|Well, it was called a B E O G, a Basic Equal Opportunity Grant|sd
A|What, what do you feel is the, the major change that's been going on?|qw	B|That's a tough question.|sv
A|What, what grade do you teach?|qw	B|Six, seven and eight.|sd
B|What's your favorite T V show?|qw	A|Oh. You know, I used to like ST. ELSEWHERE.|sd
A|and how old are you?|qw	B|I'm twenty-eight.|sd
A|What time is it there?|qw	B|Uh, it is twenty minutes to nine.|sd
A|What else do you like?|qw	B|Uh, let's see, I like a lot of different shows.|sd
A|But what practical steps could could one take? Um,|qw	B|By, by having a, a, a budget that is, is feasible, that is reasonable.|sd
A|and,   and how will you,  make that actually happen?|qw	B|Oh, of course.|ba
A|Well, what's your favorite baseball team, Rita?|qw	B|Well, I suppose I'm supposed to say the Rangers, right|qy
A|How do you expect them to do this year?|qo	B|Yeah|b
B|What did you think of the World Series?|qo	A|Well, I'll tell you.|^h
B|What do you think going to happen to the Rangers?|qo	A|Well, I I would like to assume that they're going to do, do better this coming year,|sd
A|Well, how do you feel about capital punishment?|qo	B|Well, I, I just last Friday got off a capital murder case.|sd
B|What kind of a car do you have now?|qw	A|Right now I have a eighty-seven Cavalier.|sd
A|What's everybody drive up there?|qw	B|Uh, in Kenosha?|qy^d
A|how, how cold is it there?|qw	B|Well, actually, it's been warm,|sd
A|But, um, so what, what is your dream car?|qw	B|Uh, I haven't really thought about it.|sd
A|What's your favorite color?|qw	B|Uh, for a car?|qy^d
A|So, what kind of car do you drive right now?|qw	B|Uh, it's a Sky Hawk Buick.|sd
A|What do you have|qw	B|Uh, I've got an Omega|sd
A|What did you do, put it together?|qw	B|Yeah,|ny
A|What do you use it for?|qw	B|Huh?|br
A|What do you use it for?|qw	B|Uh, work,|sd
A|What kind of programs do you,|qw	B|Uh, anything|sd
A|Who is that?|qw	B|Uh, his name is T Q or something like that.|sd
A|And where are they at?|qw	B|Uh, do you know where, uh, Custer is?|qy
A|Well, how did it go?|qo	B|Well, it went pretty well, uh, other than the fact that we encountered some, uh, problems that you run across in older homes with plumbing, which one thing led to another,|sd
B|How about you?|qo	A|Well, um, well probably the last thing I did was, uh, paint and wallpaper kids room|sd
B|What kind of paint?|qw	A|It was a latex paint, paint,|sd
B|What color is it?|qw	A|It's pink.|sd
B|How'd that go?|qw	A|Well, that was the first time I've ever wallpapered,|sd
B|how about you?|qo	A|Well, I have three,|sd
B|Uh, what do you think about it?|qo	A|Uh, I think it's a real good concept.|sv
B|How long were we supposed to discuss for?|qw	A|Uh, you're supposed to get five minutes.|sd
A|What work are you in?|qw	B|Uh, I, I work for T I.|sd
B|So, what are your favorite shows?|qw	A|Um, I like watching COLOMBO and, um, MATLOCK and QUANTUM LEAP,|sd
A|So. How's your products been?|qo	B|Um, I really haven't had, uh, too many problems.|sd
A|Uh, what's your feeling about that?|qo	B|I agree.|aa
A|How do you keep up with current events?|qw	B|Um, well actually, usually, uh, in the mornings I am getting ready to either go to work, uh,|sd
A|what what channel do you watch or what station?|qw	B|Uh, N B C.|sd
A|What did you think of the coverage of the war?|qo	B|Uh, I I found it very one sided.|sd
B|What  what's making you become more convinced that it might be a  good way of punishing|qw	A|Uh, I guess  I'm, I'm,|%
B|I mean, what do you drive now?|qw	A|Uh, I have a Ford pickup|sd
A|at how  at how many miles?|qw	B|Uh, oh ninety-seven thousand.|sd
A|What did you wear to work today?|qw	B|Um, let's see.|^h
B|Um, how about you?|qo	A|Well, I, um, run a business out of my home.|sd
B|what, now, uh, what particularly, particularly what kind of music do you like?|qw	A|Well, I mostly listen to popular music.|sd
A|How about you?|qo	B|Well, um, I don't have that, I don't have that are experience to share|sd
A|How do you feel about rap music?|qo	B|Rap.|b^m
A|What do you mean by world music?|qw	B|Well, world music is, um,|sd
A|What part of the country are you from?|qw	B|Uh, Washington, D C,|sd
A|how did you, how did they get you?|qw	B|Um, they , they went through engineering companies,|sd
A|uh, what do you think about, uh, the idea of having volunteer service for everyone?|qo	B|Uh, I think that, uh, really it wouldn't hurt most of the young people of the country to have to go and do voluntary service.|sv
A|The only complication is, is, is how do you fund something like this?|qw	B|Well, a lot of parents fund their children.|sd
A|What would you have these people do if they were brought in?|qw	B|What, into the service?|qy
A|how old is your daughter.|qw	B|Five.|sd
A|When did you first take your, uh, first piano lesson?|qw	B|Uh, probably about first grade,|sd
B|how old are you?|qw	A|Thirty-eight.|sd
A|Now what year are we talking about?|qw	B|We're talking nineteen seventy-eight.|sd
B|how much is it a month?|qw	A|Oh, shoot it's only about ten bucks a month.|sd
B|What kinds of things have you done?|qw	A|Um, well, I've made a lot of baby gifts|sd
A|Oh, what's that?|qw	B|Well, it's an Italian, um, needlework, using, using the uh,|sd
A|What did you, what kind of things did you do?|qw	B|What I did, when I was doing that was mostly pillows, you know, for sofas and so forth,|sd
A|What did you call that?|qw	B|Bargello.|sd
B|how were you decorating the baskets?|qw	A|Oh, basically bows and lace uh, ribbons.|sd
B|What was this project?|qw	A|Um, well, it's a, it's uh, cross stitch,|sd
A|so what kind of movies have you seen, lately, I guess?|qw	B|Um, a lot,|%
A|Well, what other movies have you seen then lately?|qw	B|Oh.|b
A|What was the last comedy you saw?|qw	B|of to Oh gosh what was the last comedy we saw?|t1
