	op_id	op_gender	post_id	q	is_qy	q_score	oov
236060	63776107	W	236060	"Did you know that the ""Francis Turbine,"" which is used in almost every major hydroelectric power plant in the world, was developed by Lowell's James B. Francis?"	True	0.03245984050386974	False
258447	85385501	W	258447	Question: What are five ways I can help Patty Murray with just a few clicks?	False	0.03248023187885263	False
535946	652823	W	535946	How do you think he is doing?	False	0.032672943352644146	False
292949	47811014	W	292949	The real reason behind it all?	False	0.032863542504501964	False
245028	4584091	W	245028	Did you know the federal government pays landowners to let fertile, high-quality land to go unfarmed?	True	0.03294854684921433	False
51282	98470558	W	51282	What do you think?	False	0.03342564441880547	False
187679	8631617	W	187679	How on earth is this not a war on women?	False	0.03351146528634541	False
203990	83432188	W	203990	Did you receive a subsidy for Obamacare?	True	0.033674950676612525	False
387323	25181563	M	387323	"She said, ""What am I supposed to tell my mortgage company, SMECO, METCOM, Metrocast, my children, childcare provider, grocery store clerk, etc.?"	False	0.03367740953302578	False
463024	42685690	W	463024	Have you seen today's news?	False	0.033722226358141705	False
390070	86569077	W	390070	What are you doing to celebrate International Women's Day today?	False	0.03376417951127764	False
148042	72264613	W	148042	Can we count on you to help send Kyrsten to Congress by making calls at home?	False	0.03405967622122963	False
10189	19169390	W	10189	Can we do it?	False	0.03442114639665117	False
340612	65960104	W	340612	Did you know that her first office in Washington is the same suite where my office is now located?	True	0.03453355666058866	False
354927	49930535	W	354927	And how has Congress responded to this national epidemic?	False	0.03481044170266734	False
373228	40425256	W	373228	Did you see this clip from the weekend of Republican Marsha Blackburn saying women don't want equal pay?	True	0.0349289313992992	False
33922	56883970	W	33922	Did you know that we have over 13,000 farms in #TN06 alone?	True	0.034953353364971074	False
136061	53750474	W	136061	But remember when Guinta was proud to admit he's a Tea Partier and recited their motto at Tea Party rallies?	False	0.03525331741004334	False
531899	65996996	W	531899	What's the best way to celebrate?	False	0.03528102342216943	False
520442	50863205	W	520442	Where will you march?	False	0.03536366008301084	False
355783	49930535	W	355783	Women's History Month Quiz Question #2: What 2014 National Women's History Project honoree founded the Freedom House in San Mateo County to provide shelter and safety to victims of human trafficking?	False	0.03537401688941	False
515762	45273187	M	515762	Why?	False	0.03559836042167819	False
30179	60229427	M	30179	Have you heard of the Internet of Things?	False	0.035686019045613526	False
389546	86569077	W	389546	Do you have a similar story of inspiration?	True	0.03568769236313518	False
66144	19770004	W	66144	Have questions regarding the new deferred action policy for DREAMers?	False	0.035791095832984676	False
148000	72264613	W	148000	Will you stand with me?	False	0.03580354414014919	False
535934	652823	W	535934	Is Boko Haram Losing Its Grip?	True	0.03590860729592704	False
532037	65996996	W	532037	Ever wonder why I focus so much on supporting the optics and photonics industry here in Rochester and fighting for health research investments in Congress?	False	0.03638352019135538	False
421593	70715649	W	421593	While she's away, will you join me and #StandInForJoni?	False	0.03665575715423097	False
33692	56883970	W	33692	What if you could connect with your physician without ever leaving your home?	False	0.03682112941543081	False
73083	83239606	W	73083	Did you know one in five seniors has been a victim of fraud, and new scams are developed constantly?	True	0.03705684769260953	False
229967	17141989	W	229967	Why did the Trump Administration ignore Sally Yates' warnings and appoint Flynn to the sensitive and vital position of National Security Advisor?	False	0.03728038442725212	False
389564	86569077	W	389564	Did you know that nearly 50 percent of all guns used in crimes across the country come from just 10 states?	True	0.03757645025526002	False
208203	19189340	W	208203	Interested in learning the key to winning an employer over in 30 seconds?	False	0.03768511604699254	False
318010	85968473	W	318010	Can you stand with me and share our Facebook page with your friends and family and ask them to like our page?	False	0.037728197132022134	False
355521	49930535	W	355521	Did you know that you should NOT take shelter in a doorway?	True	0.03774971568457697	False
423045	74450840	W	423045	Now we have to prove U.S. citizenship?	False	0.03783207320136195	False
146950	72264613	W	146950	Looking for an internship this fall?	False	0.037840375284284855	False
21557	90443234	W	21557	Did you know that the 2015 United States Capitol Christmas Tree originated 4,000 miles away in the Chugach National Forest in Alaska?	True	0.0379344480541326	False
135995	53750474	W	135995	Remember when Frank Guinta said he wanted the federal government to force schools to teach creationism?	False	0.03814635676189149	False
464191	42685690	W	464191	Are they serious saying that education is a side issue and a distraction?	True	0.03825030715495237	False
9204	19169390	W	9204	Interested?	False	0.03825549030871267	False
209046	19189340	W	209046	What advice can you share with women who would like to follow in your footsteps?	False	0.038290743385054116	False
483855	98737458	M	483855	Do you know an outstanding #FL12 educator?	True	0.038470526681591455	False
191164	62031614	W	191164	Are you voting for Jackie in the Republican primary election?	True	0.03853442380905525	False
34391	56883970	W	34391	Are you or someone you know interested in an internship with our office?	True	0.03865802441117261	False
200087	39647325	W	200087	Need assistance with a federal agency?	False	0.03873229451118154	False
456519	20437142	W	456519	Have you heard the news yet?	False	0.039616838732755566	False
136446	53750474	W	136446	How extreme is he?	False	0.03979031904936636	False
135534	53750474	W	135534	Remember when tea-partier Frank Guinta said that the federal government should force creationism to be taught in public schools?	False	0.03996839129718133	False
34344	56883970	W	34344	Did you know that the IRS spent more than $13 billion last year alone on fraudulent payments of the Earned Income Tax Credit (EITC)?	True	0.03997222788151644	False
145904	72264613	W	145904	Want to stay up to date on #TeamSinema events?	False	0.03998940523152872	False
332695	5985358	W	332695	Need a place to start?	False	0.040014924040574607	False
236220	63776107	W	236220	This week's question asks: What do you think is the most important aspect of the immigration reform debate?	False	0.04024808057728424	False
273871	60239508	W	273871	Their goal?	False	0.04088844425659344	False
532438	65996996	W	532438	Do you know how your beloved Nalgene bottle got in your backpack?	True	0.04103165786079477	False
247899	7212873	W	247899	Are you?	True	0.041180847641389295	False
334976	94349176	W	334976	Have you been a legal permanent resident for five years or more and not yet applied for U.S. #citizenship?	False	0.04132731459259942	False
334978	94349176	W	334978	Have you been a legal permanent resident for five years or more and not yet applied for U.S. #citizenship?	False	0.04132731459259942	False
356378	49930535	W	356378	What are you doing to celebrate women today?	False	0.04141994634335755	False
456607	20437142	W	456607	Don't we look great?	True	0.04149442154018157	False
449113	31773666	W	449113	Why is defending a woman's right to choose important to you?	False	0.04167370491672673	False
146779	72264613	W	146779	Why do you support #TeamSinema?	False	0.0417209301344772	False
200425	39647325	W	200425	Are you a Veteran with a severe service-connected disability that affects your mobility?	True	0.041793346086068994	False
176946	42443414	W	176946	Are you a veteran?	True	0.04219277770419105	False
136334	53750474	W	136334	At yesterday's New Hampshire BIA Debate, NHPR Moderator Laura Knoy asked Congressman Guinta point blank: Does the Republican budget contain oil and gas subsidies?	False	0.04243832415897919	False
135920	53750474	W	135920	"Remember when Frank Guinta refused to answer the question of whether he supports the radical ""personhood"" plank of the New Hampshire GOP platform that would ban common forms of contraception as well as in vitro fertilization for couples who want children?"	False	0.04244669872340734	False
9712	19169390	W	9712	Missed Tulsi's interview on CNN State of the Union earlier today?	False	0.04257906957988311	False
56966	17158380	W	56966	Will you vote for our very own Maggie Toulouse Oliver to be the EMILY's List Rising Star of the Year?	False	0.042666645686236016	False
10550	19169390	W	10550	So how can we best honor our veterans?	False	0.042685276048368914	False
